lat,lon,t2m,e,ro,tp,cdir,month_sin,sin_lat,sin_lon
11.5,77.25,0.19238571009925848,0.27575545527394707,0.16599762488047373,1.8422221506068817,0.8154672281555895,0.6905903409228186,0.5076490350256448,0.2636016786731428
11.5,77.5,0.16954673368703224,0.2225250839661573,0.1292109727645656,1.864883091036701,0.5363116450986778,0.7946726905327754,0.5224533562233888,0.3863494934648002
11.5,77.75,0.20300029101350944,0.26401382002326307,0.13355928654670862,1.8587283554139822,0.5722239156894097,0.889550744776293,0.6082976943414443,0.44471302201048774
11.5,78.0,0.40534843608107984,0.3280594978214447,0.05359059126573187,0.8986417467345473,0.5923465194363096,1.0617744634253325,0.5988891595468396,0.4210936841712337
11.5,78.25,0.14460737594015283,0.36253002278844776,0.12208363858869892,1.7443822534693958,0.5720037809676509,0.8609867012948155,0.5946897380385334,0.4095838472947834
11.5,78.5,0.13909567168572814,0.2475185169259756,0.09105155517075514,2.2389451381777024,0.5942226511928905,0.7042964563127629,0.5913310100927105,0.45096379830958866
11.5,78.75,0.16544693108677277,0.28438862761327227,0.1533233490887215,3.0568910034367014,0.5881300190109024,0.5796824760653857,0.566240527022535,0.47174108213724913
11.5,79.0,0.2727074051186579,0.2640256364850616,0.16310335941789578,1.793165394389541,0.3613274666830784,1.1518536660450418,0.5453902544444392,0.44880753340386786
11.5,79.25,0.24484109353023864,0.31231640991214954,0.13364055565218788,1.8498654626706774,0.6182721487048216,1.043436812082821,0.5498678797626465,0.3482914875976686
11.5,79.5,0.2260364735527179,0.29420512891222805,0.15067181947244068,2.0941425459052203,0.49035905361711657,1.1839055250112724,0.4807066664144747,0.31666642725289934
11.5,79.75,0.25864853615755723,0.32550872432722067,0.08342240167275226,1.4121371707164287,0.4416023695113491,1.1856274297688567,0.5499890743107432,0.3026741991129263
11.75,75.5,0.16929942337450923,0.24504347823720213,0.19190959602181737,2.202761690981534,0.5167121115176503,0.8517613246917841,0.7242745650532578,0.530834764675613
11.75,75.75,0.20341165381407245,0.23300599769553873,0.2160046467063191,3.018667414848396,0.6578411970788703,0.6895346502558953,0.7953655570393043,0.471492714698714
11.75,76.0,0.2899391542556935,0.24133364939341725,0.2304000303977669,2.54243256980467,0.5940665115402388,0.9459565159164092,0.6421429002449724,0.36972540527448794
11.75,76.25,0.25294437420447646,0.28332456941068,0.16548812107265595,1.803185355910232,0.6895508991153417,0.7745734843072603,0.5144969717520225,0.2865424258356553
11.75,76.5,0.24540666842173553,0.3259465994035627,0.10806472019124054,1.6101093919910723,0.9467393831957333,0.44408022278789155,0.5920292622157574,0.20059122226961237
11.75,76.75,0.32257950817296793,0.28754671791395386,0.13829283839080375,1.7548494435689699,0.772671288820803,0.6679762073445293,0.517896703991734,0.39568860444035625
